iteration,duration,loss,accuracy,start,game,winner
206,85.924,0.6088083025797358,0.5641006184315362,[4, 7],711886600115555228800337744336688770022332244550066665511662277773344222200772211330088882266776633331177584,1
208,78.615,1.4443944994583946,0.5640437075539705,[5, 0],088441177220033331166774488556622668811334422770055228800446644776611886666337777887755445531558888212,2
209,78.774,1.1707432367759707,0.5392685055203551,[5, 1],122883377220044006688776644331155660022444455881177118866335577336677888844885333447744113324661166542,2
210,85.434,0.6615027597739416,0.5534013734491786,[5, 2],2880044332277665533111144667788442255000033771166881100773344006611882222662244113877221155448200256,1
211,79.072,0.7564364803756733,0.4846340630572523,[5, 3],36611447700222200887788663333551177445544111100662288880055773311668833448844227766660000338811882266513300712,2
212,70.535,0.7058800617050245,0.4251621960010623,[5, 4],47766220011008811335533446677882288770022441166550033774488000055666600777722221122330046111142526,2
213,82.85,1.4633042310641855,0.4525932389877452,[5, 5],511223344008800664477778833116622661155448844337711000044556666005500225588117755770077222211114422886011303532027185224,-1
214,97.452,0.6778551576984455,0.38701293773949996,[5, 6],622118833660055443377004411778822225500661144880077331166338888111122444422002266552233227744777710001400845687633307228344635,2
215,102.309,1.1835613899906212,0.49231703152862616,[5, 7],72244330033110066556677448822118877554422881133222277885522001155008888666688445555880000223177005777114411660077661122662466344,1
216,104.463,0.6271818231999386,0.5274120726941609,[5, 8],811003366447722226655440077883311223300887766775511448866002277117733770011115522113355662255553388550066332200443344445571668844624,1
217,82.797,0.6168824869579422,0.5465720681412908,[6, 0],0224433885544551188777722113366550088331144226677006666110044880000332222884477888866881277555566335533440055262,1
218,84.561,0.5974720023892333,0.5509542057138521,[6, 1],111667777220044228833884455335500114488007733334433774444775555778811336688554466226655118322771177052222356,1
219,89.635,0.6102717340387132,0.5594339264711462,[6, 2],2114455550077880044338811337722665511884400663344227755661111558888666688333311008822446644735522330033228483602222517011600,1
220,86.928,1.5315698358763958,0.5591493720833175,[6, 3],35588774422006611001155447788224433112255771166888833007700446622667755117722881144556644885555332233776848680385052333634,-1
221,74.291,0.6358498204012167,0.5635694502409228,[6, 4],47733882255441155110000330066772288662277445588113333440044885522660055661166884466665244321,1
222,86.843,1.5394736390194605,0.5636073908259666,[6, 5],58800113355226677224433770044884411771111444422112222332255000066440055330088228866885544556633666622003388716,2
223,73.716,1.5248715018422732,0.5631331335129187,[6, 6],62277110055884422337744883300115555003322447722116688551111220066113311443355336600444455400022526,2
225,94.605,1.5317996956737834,0.5627916682475244,[6, 8],8883333112255000044442277771166551144337722885566005522001188661111778811332244110022223388447733448877007744666644526,2
226,80.633,1.5306739916106926,0.5624881435671738,[7, 0],05544556688330011442233772211886655004466220033887788227744888811333322555511224477558844115577771177685521031,2
227,94.958,1.5190654928446021,0.5613499260158592,[7, 1],100665588442233443388556622770011224455773333003311661133664411440022111177222200007777446600883377668862888800525,2
228,85.377,1.4985522002472271,0.5590734909132299,[7, 2],23366885533445511006600774411882277115544886644221122225555001133117788335588004477008811603300546111433388720,2
229,64.812,1.4755145687237257,0.5575179269264332,[7, 3],388440022005511226644665577883311117722550011336688552222774433223377008811667777118888766,2
230,84.318,1.1454279056646663,0.5069051864779754,[7, 4],4660022115544553366883388771122001177003355664400550066777722886666334488118888004433114411162277882222532,2
231,92.612,0.6687719214588383,0.5461926622908525,[7, 5],5118822334400661100446633557788002266883377221144554488665555332255005522001111660033662281773333164477158700766,1
232,88.485,0.6360628073396485,0.5551276700686725,[7, 6],600446633885511442200772288331155770022116688225544333366223322773377447711888877884400664411000011777033544,1
233,70.007,1.4760249380621053,0.5509352354213302,[7, 7],75511440066336622881188003322445555776644331100444422008888446688778866774477007733441333001544853,2
234,71.742,1.4685500251637054,0.5411086238949805,[7, 8],811226633336655004444772288335511001144660088552233227744000066886666777766118877007733448888002424145,2
235,75.489,0.5968143010544058,0.5493227605569678,[8, 0],0115522443322664477556688337711000066227733884455113355774400221111881144446666334488777706555533642,1
236,73.134,1.4594273548695629,0.5368592783700724,[8, 1],1773388006611442200445555223322667700554466335566664444001155110022448844772222118877776622850,2
237,78.345,0.9079556006556951,0.4404901923587662,[8, 2],233005577111166227744445566880033665511000022001144007700441177554433773322883333888811222265221422546,2
238,79.448,0.7605743596460146,0.3828963842622453,[8, 3],3002277114466881177552233554400558844116666550088225566228888778866443333224477445511334423118805776677038,2
239,81.71,0.5788187536863122,0.38268771104450433,[8, 4],45555220011223311777766336600448822115577880077337744113344224466665533332277118855114436775544468,2
240,80.838,1.4747714861908168,0.3843191562013886,[8, 5],5005566331144007777662288223344118877113322446600001155336688880044884477008866557755220066772445551100261166412,1
241,88.972,0.5784365582751523,0.3834085821603369,[8, 6],6553311337744005522664422778800661144773322881155777722225500220000775555666600445588770033554444667344348,2
242,93.364,1.5321697352641468,0.38382592859581893,[8, 7],744110055228833336600224477556611772211885544662277778888003300008822337711331144881111220011558867006077332265335511604507657553834,-1
243,72.044,1.2623361099605808,0.42432750313009826,[8, 8],85522773344007766331144225566110044332288115577001166223355551122664455448844441133886688333366082211711,1
244,73.121,0.7081640191859607,0.3908069962438821,[0, 0],055334477332277118844665511226688778800336622115544555500881100777722448833557700114400443300286133716,2
245,94.528,0.9175973272593462,0.4892059035550328,[0, 1],166443388225522773344558877666600331111770088442211553366118866772222444477112266337777441144002235446680778511005555600,1
246,81.049,0.76805044888087,0.40799408126873316,[0, 2],27755338855446688006611773322114477440011882244334455665555116677771100884488664411550033113377666600770000542,2
247,89.334,0.9821789403164758,0.4857912509010889,[0, 3],344661177220055448833885577116622115500882277443366007766440011880000228888112222453333110066330655113322355,1
248,93.348,1.4501659707418457,0.47245513525818567,[0, 4],466221188110055557722448833337766112277775533556677330033444455007700001166888800664411440088666023632874731388582438442,-1
250,75.575,0.9984953507388463,0.3954736882042721,[0, 6],6442211772233888855665544331100770033446633555533330000113377111188114455884444882288708803222205225862783,2
251,84.485,0.6156311665698554,0.3887582046515157,[0, 7],71122448833775588006666335544222255331100116655778844118855111144660088882266228866447766803300223333240000504,2
252,81.422,1.412763845224819,0.4128125355692985,[0, 8],811556622332244777733445500661188005588446677226600221144111122882277443355775533776644455521770655413333668633010311651,1
253,82.587,0.6638988418877733,0.3957772128846227,[1, 0],0777766332255115544330066448888224455223311775588550055770088772222778800447744001122661188668811441111360,2
254,67.323,1.0455712713684606,0.43671510414690595,[1, 1],1226600330055445588664488777733221177885533662255004444331133442277663388883377116611580,1
255,68.97,0.7440622517670774,0.4082976059490837,[1, 2],24477883322335500885566116644007744882200553377338844552266775555770044441100114422771177222211358,2
256,86.14,1.3170351822637716,0.4503926850552036,[1, 3],3227788660088772211004466445533555588006611443377118888330033884477444488552222333344228810775544026,1
257,88.321,0.9986247042634756,0.5349812194104033,[1, 4],4553322774488880066336611770022555588660033116622338855008877228811554444773377557777682222004403552211333343024,1
258,66.441,0.6070999430091982,0.5419243464734226,[1, 5],57744883355661100662277338822004466558811223377001133668844552211880000550022225511114411675,1
259,87.006,1.232758651227747,0.5004173464354821,[1, 6],6558800771122332244337744886600557700661188445566330022887788220033442255551100001111552211336666427811704,2
260,88.651,0.7055796996452371,0.5315286261714156,[1, 7],7883300665544222211004466885577338866332277440011880022441133555566225500331166660000812266771110553346475722076,1
261,103.456,1.5171494570484776,0.5268998747960694,[1, 8],82244556611773344772288006633005577443355558833112266000044003377552222551144662277110022354488666688116656421770767018584872088,-1
262,87.165,0.8231536484515256,0.4404332814812004,[2, 0],044336688661177338855557711002244774400551122663377556666554444111144221166222288000088884488760011550068113075246,2
263,76.161,0.9384554406844945,0.5225746481010737,[2, 1],1447777335588886633005522446600331122665500775511776644883322001188223366113388000066770048115553408,1
264,87.559,0.810105008021905,0.4404712220662443,[2, 2],200331188557744440066667733338811551122558877555522116611110022336655668833001133226622880044334466005500886643714,2
265,85.222,0.8245437122163288,0.5051978601510035,[2, 3],37700448866551177221133554466880077441100226633225588778822445566442288885533440000666600550011447388343,1
267,89.722,0.672625421617985,0.477273589558751,[2, 5],5660011441188330077557722886633447700555588224466226666884444333366116677664422331133577744527711117211285,2
268,89.473,0.7347214188187089,0.5487726220738324,[2, 6],66633440077441133772255880011553388881144557700221188224422006655660044661177112233662277776644332220555500033355210,1
269,88.483,1.4317930516832527,0.5314527450013279,[2, 7],70011443333665511880088447766225577220033441155881166006611224455332222883377442233110044448877102210555522635,2
270,95.857,1.1722771476853555,0.4459156960200326,[2, 8],84466113355880022665544773300776644552211883311770011006600442277772222332255334488775555666688882244336151444411116744081,2
271,86.856,0.7108079448967572,0.4171187919717722,[3, 0],02244118866227700447755665533881111778844335500664422226633337733113322555511554444887777220000552211223344558888301100708,2
272,93.296,1.373242531354196,0.45221383313730695,[3, 1],18822006611553344667777445522223388007788440011665511227766004433335577337722556633666622668866444411075544221133214,1
273,93.869,1.0375177496218895,0.5319459726068976,[3, 2],2886600115577444477553311226688008822335511118877337777888833666655222255440066224455664422002277221344858077104,1
274,78.537,1.480945039225808,0.5242819744280457,[3, 3],344887755115500116600442288227766446677224411118855330000663388880022665566117744554444712866662841410818352585755,-1
275,85.554,0.8768409417616916,0.4697613537200744,[3, 4],42266771155220066448811778800553322775544336611444455558844004477441188550000225577007777223388735511228888601,2
276,61.855,0.9310714545464212,0.4300944720567591,[3, 5],5884466771122000033225577664488110044221133886622887722224444117700116655660066340,2
277,103.117,1.456641871186974,0.449026823993626,[3, 6],600442288445511882277667733115500001133557777446622552266443344778811114488337700886655333320771177556688558800555544110066330447238,1
278,88.939,0.6419593036818206,0.42884243275031303,[3, 7],74400886611115522660044557766448833112233334411442255005511006655662200007788446666888877771177558802885188124,2
